addrcode,date,rainfall_sum,rainfall_avg
810403,2017-06-01,427.97,427.97
810403,2017-07-01,221.49,221.49
810403,2017-08-01,866.79,866.79
810403,2017-09-01,847.24,847.24
810403,2017-10-01,290.56,290.56
810403,2017-11-01,780.04,780.04
810403,2017-12-01,172.94,172.94
810403,2018-01-01,439.82,439.82
810403,2018-02-01,35.35,35.35
810403,2018-03-01,135.31,135.31
810403,2018-04-01,212.81,212.81
810403,2018-05-01,508.07,508.07
810403,2018-06-01,87.72,87.72
810404,2014-03-01,41.78,41.78
810404,2014-04-01,225.94,225.94
810404,2014-05-01,141.62,141.62
810404,2014-06-01,201.2,201.2
810404,2014-07-01,163.78,163.78
810404,2014-08-01,333.79,333.79
810404,2014-09-01,359.72,359.72
810404,2014-10-01,377.8,377.8
810404,2014-11-01,225.56,225.56
810404,2014-12-01,188.41,188.41
810404,2015-01-01,29.72,29.72
810404,2015-02-01,28.75,28.75
810404,2015-03-01,1.74,1.74
810404,2015-04-01,56.6,56.6
810404,2015-05-01,235.34,235.34
810404,2015-06-01,216.52,216.52
810404,2015-07-01,298.57,298.57
810404,2015-08-01,386.0,386.0
810404,2015-09-01,375.59,375.59
810404,2015-10-01,158.32,158.32
810404,2015-11-01,172.45,172.45
810404,2015-12-01,50.93,50.93
810404,2016-01-01,32.27,32.27
810404,2016-02-01,25.39,25.39
810404,2016-03-01,0.0,0.0
810404,2016-04-01,23.6,23.6
810404,2016-05-01,386.89,386.89
810404,2016-06-01,264.66,264.66
810404,2016-07-01,331.51,331.51
810404,2016-08-01,291.16,291.16
810404,2016-09-01,250.12,250.12
810404,2016-10-01,295.8,295.8
810404,2016-11-01,192.17,192.17
810404,2016-12-01,236.04,236.04
810404,2017-01-01,334.22,334.22
810404,2017-02-01,34.92,34.92
810404,2017-03-01,134.49,134.49
810404,2017-04-01,165.85,165.85
810404,2017-05-01,333.16,333.16
810404,2017-06-01,217.9,217.9
810404,2017-07-01,112.09,112.09
810404,2017-08-01,420.45,420.45
810404,2017-09-01,406.54,406.54
810404,2017-10-01,153.45,153.45
810404,2017-11-01,394.57,394.57
810404,2017-12-01,81.63,81.63
810404,2018-01-01,177.95,177.95
810404,2018-02-01,11.27,11.27
810404,2018-03-01,50.45,50.45
810404,2018-04-01,111.51,111.51
810404,2018-05-01,253.79,253.79
810404,2018-06-01,41.05,41.05
810405,2014-03-01,40.68,40.68
810405,2014-04-01,239.14,239.14
810405,2014-05-01,146.69,146.69
810405,2014-06-01,207.64,207.64
810405,2014-07-01,173.85,173.85
810405,2014-08-01,338.29,338.29
810405,2014-09-01,306.47,306.47
810405,2014-10-01,374.1,374.1
810405,2014-11-01,224.27,224.27
810405,2014-12-01,187.49,187.49
810405,2015-01-01,32.18,32.18
810405,2015-02-01,32.51,32.51
810405,2015-03-01,3.31,3.31
810405,2015-04-01,66.75,66.75
810405,2015-05-01,198.82,198.82
810405,2015-06-01,211.07,211.07
810405,2015-07-01,294.47,294.47
810405,2015-08-01,407.3,407.3
810405,2015-09-01,386.1,386.1
810405,2015-10-01,150.21,150.21
810405,2015-11-01,184.22,184.22
810405,2015-12-01,49.89,49.89
810405,2016-01-01,30.44,30.44
810405,2016-02-01,26.75,26.75
810405,2016-03-01,0.0,0.0
810405,2016-04-01,46.33,46.33
810405,2016-05-01,406.84,406.84
810405,2016-06-01,275.0,275.0
810405,2016-07-01,338.24,338.24
810405,2016-08-01,294.49,294.49
810405,2016-09-01,280.01,280.01
810405,2016-10-01,297.11,297.11
810405,2016-11-01,194.42,194.42
810405,2016-12-01,231.22,231.22
810405,2017-01-01,363.91,363.91
810405,2017-02-01,30.09,30.09
810405,2017-03-01,129.47,129.47
810405,2017-04-01,182.96,182.96
810405,2017-05-01,352.09,352.09
810405,2017-06-01,209.52,209.52
810405,2017-07-01,109.48,109.48
810405,2017-08-01,441.17,441.17
810405,2017-09-01,424.15,424.15
810405,2017-10-01,150.71,150.71
810405,2017-11-01,378.12,378.12
810405,2017-12-01,84.53,84.53
810405,2018-01-01,194.93,194.93
810405,2018-02-01,11.84,11.84
810405,2018-03-01,59.43,59.43
810405,2018-04-01,106.73,106.73
810405,2018-05-01,261.54,261.54
810405,2018-06-01,42.03,42.03
810406,2014-03-01,68.08,68.08
810406,2014-04-01,189.31,189.31
810406,2014-05-01,172.05,172.05
810406,2014-06-01,181.42,181.42
810406,2014-07-01,159.96,159.96
810406,2014-08-01,263.62,263.62
810406,2014-09-01,246.79,246.79
810406,2014-10-01,323.04,323.04
810406,2014-11-01,308.46,308.46
810406,2014-12-01,335.66,335.66
810406,2015-01-01,53.02,53.02
810406,2015-02-01,12.64,12.64
810406,2015-03-01,2.04,2.04
810406,2015-04-01,88.31,88.31
810406,2015-05-01,195.37,195.37
810406,2015-06-01,167.59,167.59
810406,2015-07-01,258.75,258.75
810406,2015-08-01,325.0,325.0
810406,2015-09-01,365.91,365.91
810406,2015-10-01,186.59,186.59
810406,2015-11-01,237.36,237.36
810406,2015-12-01,146.85,146.85
810406,2016-01-01,48.83,48.83
810406,2016-02-01,30.76,30.76
810406,2016-03-01,0.0,0.0
810406,2016-04-01,51.15,51.15
810406,2016-05-01,336.36,336.36
810406,2016-06-01,249.0,249.0
810406,2016-07-01,336.23,336.23
810406,2016-08-01,221.33,221.33
810406,2016-09-01,244.9,244.9
810406,2016-10-01,296.37,296.37
810406,2016-11-01,235.92,235.92
810406,2016-12-01,343.19,343.19
810406,2017-01-01,454.25,454.25
810406,2017-02-01,80.56,80.56
810406,2017-03-01,100.89,100.89
810406,2017-04-01,158.7,158.7
810406,2017-05-01,290.0,290.0
810406,2017-06-01,177.23,177.23
810406,2017-07-01,123.28,123.28
810406,2017-08-01,369.4,369.4
810406,2017-09-01,334.61,334.61
810406,2017-10-01,146.39,146.39
810406,2017-11-01,482.7,482.7
810406,2017-12-01,169.72,169.72
810406,2018-01-01,275.32,275.32
810406,2018-02-01,9.18,9.18
810406,2018-03-01,69.64,69.64
810406,2018-04-01,132.87,132.87
810406,2018-05-01,225.77,225.77
810406,2018-06-01,57.54,57.54
810407,2014-03-01,107.81,107.81
810407,2014-04-01,337.4,337.4
810407,2014-05-01,361.54,361.54
810407,2014-06-01,372.07,372.07
810407,2014-07-01,329.91,329.91
810407,2014-08-01,490.55,490.55
810407,2014-09-01,503.17,503.17
810407,2014-10-01,661.55,661.55
810407,2014-11-01,599.76,599.76
810407,2014-12-01,648.82,648.82
810407,2015-01-01,117.13,117.13
810407,2015-02-01,26.44,26.44
810407,2015-03-01,2.47,2.47
810407,2015-04-01,161.36,161.36
810407,2015-05-01,361.22,361.22
810407,2015-06-01,326.72,326.72
810407,2015-07-01,496.17,496.17
810407,2015-08-01,666.68,666.68
810407,2015-09-01,748.08,748.08
810407,2015-10-01,379.22,379.22
810407,2015-11-01,490.84,490.84
810407,2015-12-01,324.71,324.71
810407,2016-01-01,98.21,98.21
810407,2016-02-01,58.82,58.82
810407,2016-03-01,0.0,0.0
810407,2016-04-01,68.34,68.34
810407,2016-05-01,659.8,659.8
810407,2016-06-01,518.33,518.33
810407,2016-07-01,688.35,688.35
810407,2016-08-01,451.25,451.25
810407,2016-09-01,514.66,514.66
810407,2016-10-01,616.72,616.72
810407,2016-11-01,464.54,464.54
810407,2016-12-01,701.19,701.19
810407,2017-01-01,917.41,917.41
810407,2017-02-01,96.52,96.52
810407,2017-03-01,209.02,209.02
810407,2017-04-01,281.31,281.31
810407,2017-05-01,612.05,612.05
810407,2017-06-01,380.72,380.72
810407,2017-07-01,256.74,256.74
810407,2017-08-01,714.64,714.64
810407,2017-09-01,649.77,649.77
810407,2017-10-01,311.09,311.09
810407,2017-11-01,952.03,952.03
810407,2017-12-01,321.53,321.53
810407,2018-01-01,654.12,654.12
810407,2018-02-01,23.54,23.54
810407,2018-03-01,133.68,133.68
810407,2018-04-01,271.57,271.57
810407,2018-05-01,452.32,452.32
810407,2018-06-01,119.69,119.69
810501,2014-03-01,52.59,52.59
810501,2014-04-01,160.48,160.48
810501,2014-05-01,198.01,198.01
810501,2014-06-01,264.65,264.65
810501,2014-07-01,216.04,216.04
810501,2014-08-01,309.29,309.29
810501,2014-09-01,288.45,288.45
810501,2014-10-01,395.41,395.41
810501,2014-11-01,274.45,274.45
810501,2014-12-01,165.94,165.94
810501,2015-01-01,38.31,38.31
810501,2015-02-01,16.14,16.14
810501,2015-03-01,2.35,2.35
810501,2015-04-01,130.22,130.22
810501,2015-05-01,163.27,163.27
810501,2015-06-01,238.87,238.87
810501,2015-07-01,268.62,268.62
810501,2015-08-01,427.62,427.62
810501,2015-09-01,456.17,456.17
810501,2015-10-01,143.46,143.46
810501,2015-11-01,160.86,160.86
810501,2015-12-01,117.51,117.51
810501,2016-01-01,55.43,55.43
810501,2016-02-01,32.01,32.01
810501,2016-03-01,2.54,2.54
810501,2016-04-01,97.25,97.25
810501,2016-05-01,489.25,489.25
810501,2016-06-01,377.93,377.93
810501,2016-07-01,340.9,340.9
810501,2016-08-01,303.14,303.14
810501,2016-09-01,427.56,427.56
810501,2016-10-01,442.91,442.91
810501,2016-11-01,229.82,229.82
810501,2016-12-01,130.01,130.01
810501,2017-01-01,315.49,315.49
810501,2017-02-01,53.02,53.02
810501,2017-03-01,94.37,94.37
810501,2017-04-01,154.38,154.38
810501,2017-05-01,365.86,365.86
810501,2017-06-01,209.17,209.17
810501,2017-07-01,178.86,178.86
810501,2017-08-01,409.42,409.42
810501,2017-09-01,387.14,387.14
810501,2017-10-01,227.03,227.03
810501,2017-11-01,270.02,270.02
810501,2017-12-01,123.49,123.49
810501,2018-01-01,236.99,236.99
810501,2018-02-01,21.17,21.17
810501,2018-03-01,117.09,117.09
810501,2018-04-01,147.4,147.4
810501,2018-05-01,266.83,266.83
810501,2018-06-01,98.57,98.57
810501,2014-03-01,52.59,52.59
810501,2014-04-01,160.48,160.48
810501,2014-05-01,198.01,198.01
810501,2014-06-01,264.65,264.65
810501,2014-07-01,216.04,216.04
810501,2014-08-01,309.29,309.29
810501,2014-09-01,288.45,288.45
810501,2014-10-01,395.41,395.41
810501,2014-11-01,274.45,274.45
810501,2014-12-01,165.94,165.94
810501,2015-01-01,38.31,38.31
810501,2015-02-01,16.14,16.14
810501,2015-03-01,2.35,2.35
810501,2015-04-01,130.22,130.22
810501,2015-05-01,163.27,163.27
810501,2015-06-01,238.87,238.87
810501,2015-07-01,268.62,268.62
810501,2015-08-01,427.62,427.62
810501,2015-09-01,456.17,456.17
810501,2015-10-01,143.46,143.46
810501,2015-11-01,160.86,160.86
810501,2015-12-01,117.51,117.51
810501,2016-01-01,55.43,55.43
810501,2016-02-01,32.01,32.01
810501,2016-03-01,2.54,2.54
810501,2016-04-01,97.25,97.25
810501,2016-05-01,489.25,489.25
810501,2016-06-01,377.93,377.93
810501,2016-07-01,340.9,340.9
810501,2016-08-01,303.14,303.14
810501,2016-09-01,427.56,427.56
810501,2016-10-01,442.91,442.91
810501,2016-11-01,229.82,229.82
810501,2016-12-01,130.01,130.01
810501,2017-01-01,315.49,315.49
810501,2017-02-01,53.02,53.02
810501,2017-03-01,94.37,94.37
810501,2017-04-01,154.38,154.38
810501,2017-05-01,365.86,365.86
810501,2017-06-01,209.17,209.17
810501,2017-07-01,178.86,178.86
810501,2017-08-01,409.42,409.42
810501,2017-09-01,387.14,387.14
810501,2017-10-01,227.03,227.03
810501,2017-11-01,270.02,270.02
810501,2017-12-01,123.49,123.49
810501,2018-01-01,236.99,236.99
810501,2018-02-01,21.17,21.17
810501,2018-03-01,117.09,117.09
810501,2018-04-01,147.4,147.4
810501,2018-05-01,266.83,266.83
810501,2018-06-01,98.57,98.57
810502,2014-03-01,98.75,98.75
810502,2014-04-01,317.47,317.47
810502,2014-05-01,364.22,364.22
810502,2014-06-01,525.05,525.05
810502,2014-07-01,446.4,446.4
810502,2014-08-01,603.42,603.42
810502,2014-09-01,567.67,567.67
810502,2014-10-01,774.19,774.19
810502,2014-11-01,584.05,584.05
810502,2014-12-01,390.5,390.5
810502,2015-01-01,73.48,73.48
810502,2015-02-01,30.76,30.76
810502,2015-03-01,3.69,3.69
810502,2015-04-01,190.71,190.71
810502,2015-05-01,316.32,316.32
810502,2015-06-01,464.67,464.67
810502,2015-07-01,536.9,536.9
810502,2015-08-01,879.17,879.17
810502,2015-09-01,940.58,940.58
810502,2015-10-01,282.58,282.58
810502,2015-11-01,340.79,340.79
810502,2015-12-01,228.9,228.9
810502,2016-01-01,103.44,103.44
810502,2016-02-01,76.26,76.26
810502,2016-03-01,2.2,2.2
810502,2016-04-01,38.87,38.87
810502,2016-05-01,1002.61,1002.61
810502,2016-06-01,750.85,750.85
810502,2016-07-01,658.61,658.61
810502,2016-08-01,626.1,626.1
810502,2016-09-01,914.61,914.61
810502,2016-10-01,899.39,899.39
810502,2016-11-01,427.46,427.46
810502,2016-12-01,248.24,248.24
810502,2017-01-01,611.25,611.25
810502,2017-02-01,109.89,109.89
810502,2017-03-01,184.12,184.12
810502,2017-04-01,326.77,326.77
810502,2017-05-01,754.98,754.98
810502,2017-06-01,474.65,474.65
810502,2017-07-01,366.53,366.53
810502,2017-08-01,775.35,775.35
810502,2017-09-01,777.63,777.63
810502,2017-10-01,460.43,460.43
810502,2017-11-01,546.14,546.14
810502,2017-12-01,249.45,249.45
810502,2018-01-01,544.67,544.67
810502,2018-02-01,48.98,48.98
810502,2018-03-01,216.3,216.3
810502,2018-04-01,292.19,292.19
810502,2018-05-01,525.19,525.19
810502,2018-06-01,198.51,198.51
810502,2014-03-01,98.75,98.75
810502,2014-04-01,317.47,317.47
810502,2014-05-01,364.22,364.22
810502,2014-06-01,525.05,525.05
810502,2014-07-01,446.4,446.4
810502,2014-08-01,603.42,603.42
810502,2014-09-01,567.67,567.67
810502,2014-10-01,774.19,774.19
810502,2014-11-01,584.05,584.05
810502,2014-12-01,390.5,390.5
810502,2015-01-01,73.48,73.48
810502,2015-02-01,30.76,30.76
810502,2015-03-01,3.69,3.69
810502,2015-04-01,190.71,190.71
810502,2015-05-01,316.32,316.32
810502,2015-06-01,464.67,464.67
810502,2015-07-01,536.9,536.9
810502,2015-08-01,879.17,879.17
810502,2015-09-01,940.58,940.58
810502,2015-10-01,282.58,282.58
810502,2015-11-01,340.79,340.79
810502,2015-12-01,228.9,228.9
810502,2016-01-01,103.44,103.44
810502,2016-02-01,76.26,76.26
810502,2016-03-01,2.2,2.2
810502,2016-04-01,38.87,38.87
810502,2016-05-01,1002.61,1002.61
810502,2016-06-01,750.85,750.85
810502,2016-07-01,658.61,658.61
810502,2016-08-01,626.1,626.1
810502,2016-09-01,914.61,914.61
810502,2016-10-01,899.39,899.39
810502,2016-11-01,427.46,427.46
810502,2016-12-01,248.24,248.24
810502,2017-01-01,611.25,611.25
810502,2017-02-01,109.89,109.89
810502,2017-03-01,184.12,184.12
810502,2017-04-01,326.77,326.77
810502,2017-05-01,754.98,754.98
810502,2017-06-01,474.65,474.65
810502,2017-07-01,366.53,366.53
810502,2017-08-01,775.35,775.35
810502,2017-09-01,777.63,777.63
810502,2017-10-01,460.43,460.43
810502,2017-11-01,546.14,546.14
810502,2017-12-01,249.45,249.45
810502,2018-01-01,544.67,544.67
810502,2018-02-01,48.98,48.98
810502,2018-03-01,216.3,216.3
810502,2018-04-01,292.19,292.19
810502,2018-05-01,525.19,525.19
810502,2018-06-01,198.51,198.51
810503,2014-03-01,63.5,63.5
810503,2014-04-01,151.9,151.9
810503,2014-05-01,214.38,214.38
810503,2014-06-01,274.86,274.86
810503,2014-07-01,246.6,246.6
810503,2014-08-01,331.56,331.56
810503,2014-09-01,302.45,302.45
810503,2014-10-01,383.08,383.08
810503,2014-11-01,307.6,307.6
810503,2014-12-01,183.72,183.72
810503,2015-01-01,38.85,38.85
810503,2015-02-01,18.17,18.17
810503,2015-03-01,2.48,2.48
810503,2015-04-01,132.18,132.18
810503,2015-05-01,208.14,208.14
810503,2015-06-01,237.17,237.17
810503,2015-07-01,292.6,292.6
810503,2015-08-01,413.55,413.55
810503,2015-09-01,469.1,469.1
810503,2015-10-01,203.15,203.15
810503,2015-11-01,200.57,200.57
810503,2015-12-01,125.18,125.18
810503,2016-01-01,51.84,51.84
810503,2016-02-01,35.1,35.1
810503,2016-03-01,0.89,0.89
810503,2016-04-01,49.75,49.75
810503,2016-05-01,516.81,516.81
810503,2016-06-01,410.44,410.44
810503,2016-07-01,355.77,355.77
810503,2016-08-01,310.3,310.3
810503,2016-09-01,511.45,511.45
810503,2016-10-01,530.32,530.32
810503,2016-11-01,224.46,224.46
810503,2016-12-01,177.57,177.57
810503,2017-01-01,309.76,309.76
810503,2017-02-01,50.98,50.98
810503,2017-03-01,112.41,112.41
810503,2017-04-01,153.51,153.51
810503,2017-05-01,452.25,452.25
810503,2017-06-01,246.02,246.02
810503,2017-07-01,223.15,223.15
810503,2017-08-01,385.32,385.32
810503,2017-09-01,424.4,424.4
810503,2017-10-01,243.85,243.85
810503,2017-11-01,269.49,269.49
810503,2017-12-01,156.57,156.57
810503,2018-01-01,257.47,257.47
810503,2018-02-01,22.66,22.66
810503,2018-03-01,109.77,109.77
810503,2018-04-01,213.06,213.06
810503,2018-05-01,299.77,299.77
810503,2018-06-01,127.87,127.87
810503,2014-03-01,63.5,63.5
810503,2014-04-01,151.9,151.9
810503,2014-05-01,214.38,214.38
810503,2014-06-01,274.86,274.86
810503,2014-07-01,246.6,246.6
810503,2014-08-01,331.56,331.56
810503,2014-09-01,302.45,302.45
810503,2014-10-01,383.08,383.08
810503,2014-11-01,307.6,307.6
810503,2014-12-01,183.72,183.72
810503,2015-01-01,38.85,38.85
810503,2015-02-01,18.17,18.17
810503,2015-03-01,2.48,2.48
810503,2015-04-01,132.18,132.18
810503,2015-05-01,208.14,208.14
810503,2015-06-01,237.17,237.17
810503,2015-07-01,292.6,292.6
810503,2015-08-01,413.55,413.55
810503,2015-09-01,469.1,469.1
810503,2015-10-01,203.15,203.15
810503,2015-11-01,200.57,200.57
810503,2015-12-01,125.18,125.18
810503,2016-01-01,51.84,51.84
810503,2016-02-01,35.1,35.1
810503,2016-03-01,0.89,0.89
810503,2016-04-01,49.75,49.75
810503,2016-05-01,516.81,516.81
810503,2016-06-01,410.44,410.44
810503,2016-07-01,355.77,355.77
810503,2016-08-01,310.3,310.3
810503,2016-09-01,511.45,511.45
810503,2016-10-01,530.32,530.32
810503,2016-11-01,224.46,224.46
810503,2016-12-01,177.57,177.57
810503,2017-01-01,309.76,309.76
810503,2017-02-01,50.98,50.98
810503,2017-03-01,112.41,112.41
810503,2017-04-01,153.51,153.51
810503,2017-05-01,452.25,452.25
810503,2017-06-01,246.02,246.02
810503,2017-07-01,223.15,223.15
810503,2017-08-01,385.32,385.32
810503,2017-09-01,424.4,424.4
810503,2017-10-01,243.85,243.85
810503,2017-11-01,269.49,269.49
810503,2017-12-01,156.57,156.57
810503,2018-01-01,257.47,257.47
810503,2018-02-01,22.66,22.66
810503,2018-03-01,109.77,109.77
810503,2018-04-01,213.06,213.06
810503,2018-05-01,299.77,299.77
810503,2018-06-01,127.87,127.87
810504,2014-03-01,50.1,50.1
810504,2014-04-01,170.63,170.63
810504,2014-05-01,223.15,223.15
810504,2014-06-01,256.66,256.66
810504,2014-07-01,216.82,216.82
810504,2014-08-01,313.6,313.6
810504,2014-09-01,287.67,287.67
810504,2014-10-01,403.55,403.55
810504,2014-11-01,269.61,269.61
810504,2014-12-01,182.85,182.85
810504,2015-01-01,46.32,46.32
810504,2015-02-01,16.41,16.41
810504,2015-03-01,1.74,1.74
810504,2015-04-01,118.92,118.92
810504,2015-05-01,173.18,173.18
810504,2015-06-01,233.14,233.14
810504,2015-07-01,273.52,273.52
810504,2015-08-01,416.12,416.12
810504,2015-09-01,448.96,448.96
810504,2015-10-01,155.53,155.53
810504,2015-11-01,163.29,163.29
810504,2015-12-01,125.5,125.5
810504,2016-01-01,56.32,56.32
810504,2016-02-01,40.28,40.28
810504,2016-03-01,0.25,0.25
810504,2016-04-01,67.49,67.49
810504,2016-05-01,474.08,474.08
810504,2016-06-01,369.97,369.97
810504,2016-07-01,349.75,349.75
810504,2016-08-01,309.8,309.8
810504,2016-09-01,422.36,422.36
810504,2016-10-01,434.24,434.24
810504,2016-11-01,203.7,203.7
810504,2016-12-01,140.85,140.85
810504,2017-01-01,324.65,324.65
810504,2017-02-01,48.36,48.36
810504,2017-03-01,95.07,95.07
810504,2017-04-01,138.02,138.02
810504,2017-05-01,370.8,370.8
810504,2017-06-01,213.27,213.27
810504,2017-07-01,176.2,176.2
810504,2017-08-01,386.2,386.2
810504,2017-09-01,412.28,412.28
810504,2017-10-01,231.85,231.85
810504,2017-11-01,272.56,272.56
810504,2017-12-01,135.7,135.7
810504,2018-01-01,239.24,239.24
810504,2018-02-01,25.78,25.78
810504,2018-03-01,91.75,91.75
810504,2018-04-01,161.1,161.1
810504,2018-05-01,284.01,284.01
810504,2018-06-01,103.21,103.21
810505,2014-03-01,46.55,46.55
810505,2014-04-01,166.39,166.39
810505,2014-05-01,202.41,202.41
810505,2014-06-01,251.83,251.83
810505,2014-07-01,234.34,234.34
810505,2014-08-01,275.25,275.25
810505,2014-09-01,283.26,283.26
810505,2014-10-01,385.69,385.69
810505,2014-11-01,277.67,277.67
810505,2014-12-01,192.85,192.85
810505,2015-01-01,37.07,37.07
810505,2015-02-01,15.82,15.82
810505,2015-03-01,2.01,2.01
810505,2015-04-01,97.33,97.33
810505,2015-05-01,160.67,160.67
810505,2015-06-01,228.53,228.53
810505,2015-07-01,272.5,272.5
810505,2015-08-01,416.09,416.09
810505,2015-09-01,453.91,453.91
810505,2015-10-01,143.96,143.96
810505,2015-11-01,162.66,162.66
810505,2015-12-01,104.27,104.27
810505,2016-01-01,60.27,60.27
810505,2016-02-01,32.58,32.58
810505,2016-03-01,1.05,1.05
810505,2016-04-01,23.54,23.54
810505,2016-05-01,493.89,493.89
810505,2016-06-01,369.58,369.58
810505,2016-07-01,345.84,345.84
810505,2016-08-01,310.84,310.84
810505,2016-09-01,434.74,434.74
810505,2016-10-01,438.89,438.89
810505,2016-11-01,195.13,195.13
810505,2016-12-01,121.43,121.43
810505,2017-01-01,291.27,291.27
810505,2017-02-01,70.73,70.73
810505,2017-03-01,91.75,91.75
810505,2017-04-01,147.92,147.92
810505,2017-05-01,374.28,374.28
810505,2017-06-01,208.38,208.38
810505,2017-07-01,171.25,171.25
810505,2017-08-01,397.18,397.18
810505,2017-09-01,384.11,384.11
810505,2017-10-01,224.31,224.31
810505,2017-11-01,278.73,278.73
810505,2017-12-01,128.78,128.78
810505,2018-01-01,224.84,224.84
810505,2018-02-01,25.31,25.31
810505,2018-03-01,88.01,88.01
810505,2018-04-01,146.39,146.39
810505,2018-05-01,295.83,295.83
810505,2018-06-01,97.69,97.69
810506,2014-03-01,34.02,34.02
810506,2014-04-01,151.79,151.79
810506,2014-05-01,206.79,206.79
810506,2014-06-01,269.97,269.97
810506,2014-07-01,235.69,235.69
810506,2014-08-01,344.9,344.9
810506,2014-09-01,299.92,299.92
810506,2014-10-01,397.05,397.05
810506,2014-11-01,288.27,288.27
810506,2014-12-01,155.81,155.81
810506,2015-01-01,34.23,34.23
810506,2015-02-01,17.39,17.39
810506,2015-03-01,5.64,5.64
810506,2015-04-01,131.51,131.51
810506,2015-05-01,189.44,189.44
810506,2015-06-01,233.22,233.22
810506,2015-07-01,278.95,278.95
810506,2015-08-01,504.07,504.07
810506,2015-09-01,463.36,463.36
810506,2015-10-01,159.17,159.17
810506,2015-11-01,164.49,164.49
810506,2015-12-01,120.68,120.68
810506,2016-01-01,75.09,75.09
810506,2016-02-01,34.78,34.78
810506,2016-03-01,2.72,2.72
810506,2016-04-01,81.15,81.15
810506,2016-05-01,497.88,497.88
810506,2016-06-01,395.29,395.29
810506,2016-07-01,329.28,329.28
810506,2016-08-01,318.18,318.18
810506,2016-09-01,464.05,464.05
